vek;pohlavie;roky praxe;panas1;panas2;panas3;panas4;panas5;panas6;panas7;panas8;panas9;panas10;panas11;panas12;panas13;panas14;panas15;panas16;panas17;panas18;panas19;panas20;framingpoz_cas;framing pozitivny;framingneg_cas;framing negativny;1cas;1odpoved;1vyhodnotenie;2cas;2odpoved;2vyhodnotenie;3cas;3odpoved;3vyhodnotenie;4cas;4odpoved;4vyhodnotenie;5cas;5odpoved;5vyhodnotenie;6cas;6odpoved;6vyhodnotenie;7cas;7odpoved;7vyhodnotenie;8cas;8odpoved;8vyhodnotenie;9cas;9odpoved;9vyhodnotenie;10cas;10odpoved;10vyhodnotenie;11cas;11odpoved;11vyhodnotenie;12cas;12odpoved;12vyhodnotenie;13cas;13odpoved;13vyhodnotenie;14cas;14odpoved;14vyhodnotenie;15cas;15odpoved;15vyhodnotenie;16cas;16odpoved;16vyhodnotenie;17cas;17odpoved;17vyhodnotenie;18cas;18odpoved;18vyhodnotenie;19cas;19odpoved;19vyhodnotenie;20cas;20odpoved;20vyhodnotenie;21cas;21odpoved;21vyhodnotenie;22cas;22odpoved;22vyhodnotenie;23cas;23odpoved;23vyhodnotenie;24cas;24odpoved;24vyhodnotenie;25cas;25odpoved;25vyhodnotenie;26cas;26odpoved;26vyhodnotenie;27cas;27odpoved;27vyhodnotenie;28cas;28odpoved;28vyhodnotenie;29cas;29odpoved;29vyhodnotenie;30cas;30odpoved;30vyhodnotenie;31cas;31odpoved;31vyhodnotenie;32cas;32odpoved;32vyhodnotenie;33cas;33odpoved;33vyhodnotenie;34cas;34odpoved;34vyhodnotenie;35cas;35odpoved;35vyhodnotenie;36cas;36odpoved;36vyhodnotenie;37cas;37odpoved;37vyhodnotenie;38cas;38odpoved;38vyhodnotenie;39cas;39odpoved;39vyhodnotenie;40cas;40odpoved;40vyhodnotenie;41cas;41odpoved;41vyhodnotenie;42cas;42odpoved;42vyhodnotenie;43cas;43odpoved;43vyhodnotenie;44cas;44odpoved;44vyhodnotenie;45cas;45odpoved;45vyhodnotenie;46cas;46odpoved;46vyhodnotenie;47cas;47odpoved;47vyhodnotenie;48cas;48odpoved;48vyhodnotenie;49cas;49odpoved;49vyhodnotenie;50cas;50odpoved;50vyhodnotenie;51cas;51odpoved;51vyhodnotenie;52cas;52odpoved;52vyhodnotenie;53cas;53odpoved;53vyhodnotenie;54cas;54odpoved;54vyhodnotenie;55cas;55odpoved;55vyhodnotenie;56cas;56odpoved;56vyhodnotenie;57cas;57odpoved;57vyhodnotenie;58cas;58odpoved;58vyhodnotenie;59cas;59odpoved;59vyhodnotenie;60cas;60odpoved;60vyhodnotenie;61cas;61odpoved;61vyhodnotenie;62cas;62odpoved;62vyhodnotenie;63cas;63odpoved;63vyhodnotenie;64cas;64odpoved;64vyhodnotenie;65cas;65odpoved;65vyhodnotenie;66cas;66odpoved;66vyhodnotenie;67cas;67odpoved;67vyhodnotenie;68cas;68odpoved;68vyhodnotenie;69cas;69odpoved;69vyhodnotenie;70cas;70odpoved;70vyhodnotenie;71cas;71odpoved;71vyhodnotenie;72cas;72odpoved;72vyhodnotenie;73cas;73odpoved;73vyhodnotenie;74cas;74odpoved;74vyhodnotenie;75cas;75odpoved;75vyhodnotenie;76cas;76odpoved;76vyhodnotenie;77cas;77odpoved;77vyhodnotenie;78cas;78odpoved;78vyhodnotenie;79cas;79odpoved;79vyhodnotenie;80cas;80odpoved;80vyhodnotenie;81cas;81odpoved;81vyhodnotenie;82cas;82odpoved;82vyhodnotenie;83cas;83odpoved;83vyhodnotenie;84cas;84odpoved;84vyhodnotenie;85cas;85odpoved;85vyhodnotenie;86cas;86odpoved;86vyhodnotenie;87cas;87odpoved;87vyhodnotenie;88cas;88odpoved;88vyhodnotenie;89cas;89odpoved;89vyhodnotenie;90cas;90odpoved;90vyhodnotenie;91cas;91odpoved;91vyhodnotenie;92cas;92odpoved;92vyhodnotenie;93cas;93odpoved;93vyhodnotenie;94cas;94odpoved;94vyhodnotenie;95cas;95odpoved;95vyhodnotenie;96cas;96odpoved;96vyhodnotenie;97cas;97odpoved;97vyhodnotenie;98cas;98odpoved;98vyhodnotenie;99cas;99odpoved;99vyhodnotenie;100cas;100odpoved;100vyhodnotenie;PNS1;PNS2;PNS3;PNS4;PNS5;PNS6;PNS7;PNS8;PNS9;PNS10;PNS11;PNS12;REI1;REI2;REI3;REI4;REI5;REI6;REI7;REI8;REI9;REI10;REI11;REI12;REI13;REI14;REI15;REI16;REI17;REI18;REI19;REI20;REI21;REI22;REI23;REI24;REI25;REI26;REI27;REI28;REI29;REI30;REI31;REI32;REI33;REI34;REI35;REI36;REI37;REI38;REI39;REI40;cislelny kod;nalada

38;F;20;1;1;3;1;3;1;1;1;4;4;1;3;1;5;1;4;3;1;4;1;38881;b;26782;b;16939;green;true;5237;red;true;6767;green;true;7042;red;true;5758;green;true;8232;red;false;33689;yellow;false;5880;yellow;true;12153;yellow;false;5044;black;true;8197;yellow;true;3189;black;true;9444;yellow;false;5585;yellow;true;5079;green;true;3288;black;true;6463;green;true;7649;yellow;false;3865;black;true;5779;yellow;true;3532;red;true;3967;yellow;true;3969;red;true;3592;black;true;4574;green;true;7937;red;true;4189;yellow;true;5075;red;true;8427;green;true;3271;black;true;9941;green;true;5207;yellow;true;3810;red;true;7779;yellow;true;5157;green;true;4305;red;true;3374;green;true;3021;yellow;true;10478;red;true;3269;green;true;3284;red;true;3865;yellow;true;3316;red;false;3824;black;true;4243;yellow;true;2626;green;true;9413;yellow;true;9344;red;false;5950;yellow;true;2781;red;true;3876;green;true;8609;red;true;5812;green;true;9214;red;true;2214;green;true;2844;red;false;2808;red;true;3006;yellow;true;10873;red;true;2627;black;true;7035;yellow;true;2613;black;true;10419;yellow;false;3582;yellow;true;3401;green;true;2425;black;true;5069;green;true;3639;red;true;7354;black;true;8603;yellow;true;2462;red;true;6479;yellow;true;3346;red;true;2542;black;true;2552;green;true;3442;red;true;2843;yellow;true;2837;red;true;3412;green;true;2270;black;true;7555;green;true;4311;yellow;true;2294;red;true;6261;yellow;true;1991;green;true;2375;red;true;2659;green;true;4081;yellow;true;3032;red;true;2430;green;true;3504;red;true;2340;yellow;true;12891;red;true;1919;black;true;2719;yellow;true;4695;green;true;2655;yellow;true;5659;red;false;3077;yellow;true;2669;red;true;6;1;6;6;1;5;6;6;3;2;5;6;5;5;2;5;6;6;4;5;2;6;5;5;5;6;4;6;5;5;3;5;4;6;4;5;3;4;6;4;4;5;5;4;6;5;6;6;6;5;5;4;219596;positive
34;M;16;3;1;3;1;4;5;1;1;4;4;1;5;1;3;1;4;4;1;5;1;15559;b;6432;b;4151;green;true;4480;yellow;false;2712;green;true;4079;yellow;false;2504;green;true;5232;red;false;4728;yellow;false;3887;yellow;true;3104;yellow;false;4728;red;false;3880;yellow;true;6231;black;true;5848;yellow;false;4568;yellow;true;4576;green;true;3303;black;true;3376;green;true;4728;yellow;false;2888;black;true;3008;yellow;true;3263;green;false;2544;yellow;true;4784;green;false;6096;black;true;4127;green;true;2552;yellow;false;3936;yellow;true;3960;green;false;5296;green;true;5231;black;true;2832;green;true;4912;yellow;true;8095;green;false;5184;yellow;true;2768;green;true;4592;green;false;4071;green;true;1969;yellow;true;3087;green;false;2504;green;true;2848;green;false;4624;yellow;true;3999;yellow;false;2112;black;true;3032;yellow;true;3880;green;true;4496;yellow;true;2175;red;false;2736;yellow;true;2496;green;false;4944;green;true;13639;red;true;2200;green;true;2256;green;false;2416;green;true;1152;red;false;2112;yellow;false;1647;yellow;true;2480;yellow;false;3360;red;false;3832;yellow;true;1624;black;true;6527;red;true;1904;yellow;true;1440;green;true;2072;black;true;1872;green;true;3240;green;false;1688;black;true;4255;yellow;true;3736;green;false;6464;yellow;true;4152;green;false;2887;black;true;2672;green;true;2448;yellow;false;1680;yellow;true;3432;yellow;false;2248;green;true;5063;black;true;1800;green;true;1971;yellow;true;5129;yellow;false;5830;yellow;true;2704;green;true;3703;yellow;false;2784;green;true;1872;yellow;true;2712;green;false;4800;green;true;2736;yellow;false;3216;yellow;true;1703;red;true;3224;black;true;3784;yellow;true;3472;green;true;1184;red;false;1040;red;false;4039;yellow;true;2552;green;false;1;6;6;4;1;6;3;3;3;4;2;4;6;6;4;4;6;1;1;1;6;6;6;6;6;6;6;6;1;6;6;4;3;2;6;1;6;1;6;4;2;4;3;3;5;4;2;3;4;3;4;1;970341;positive
47;F;28;4;1;1;1;2;1;1;1;1;1;1;2;1;2;1;2;3;1;3;1;44852;a;88458;b;23982;green;true;33478;yellow;false;11311;green;true;74707;red;true;4272;green;true;8807;red;false;22559;yellow;false;56644;green;false;11599;yellow;false;17839;black;true;30622;green;false;4296;black;true;21487;yellow;false;8855;green;false;7439;green;true;4143;black;true;3592;green;true;4848;red;true;5943;black;true;5264;green;false;3848;red;true;8327;green;false;5520;red;true;3583;black;true;4784;green;true;7200;red;true;6855;green;false;4820;red;true;4519;green;true;5519;black;true;3448;green;true;8832;green;false;33549;red;true;4008;green;false;2720;green;true;7416;red;true;5295;green;true;5072;green;false;5568;red;true;4791;green;true;5744;red;true;9231;green;false;5240;red;false;3288;black;true;10815;green;false;4976;green;true;11975;green;false;6208;red;false;32053;green;false;21967;red;true;2976;green;true;12743;yellow;false;4192;green;true;3623;red;true;5896;green;true;7056;red;false;20182;yellow;false;7024;green;false;70891;yellow;false;3616;black;true;18183;green;false;2904;black;true;15782;yellow;false;36246;green;false;4008;green;true;3072;black;true;2775;green;true;8888;red;true;2480;black;true;17927;green;false;22678;red;true;17063;green;false;3264;red;true;3072;black;true;3383;green;true;5152;yellow;false;3760;green;false;3039;red;true;48461;green;true;2194;black;true;2415;green;true;2374;green;false;2762;red;true;3160;green;false;2240;green;true;3799;red;true;2736;green;true;12359;green;false;2608;red;true;4817;green;true;2887;red;true;4280;green;false;2929;yellow;false;2054;black;true;2705;green;false;2191;green;true;2672;green;false;56652;red;false;4784;green;false;54956;red;true;6;6;6;6;3;4;5;6;4;3;2;6;2;4;2;2;3;5;1;5;1;5;1;5;1;5;3;5;3;4;1;5;3;5;1;6;1;5;1;6;1;3;5;4;3;4;1;5;5;5;5;1;351378;positive
23;M;1;1;1;5;1;2;1;1;1;5;3;2;4;1;1;1;5;5;1;5;1;2855;a;2048;a;40245;green;true;17391;red;true;2608;green;true;5391;red;true;7224;green;true;15151;red;false;12423;red;true;5264;yellow;true;30022;red;true;7815;black;true;7296;yellow;true;2831;black;true;3792;red;true;2974;yellow;true;3122;green;true;3295;black;true;4088;green;true;5592;yellow;false;2352;black;true;3583;yellow;true;22735;yellow;false;3440;yellow;true;4480;yellow;false;3383;black;true;3944;green;true;6911;red;true;3264;yellow;true;10016;yellow;false;1591;green;true;1616;black;true;12375;green;true;2192;yellow;true;5400;yellow;false;5447;yellow;true;1439;green;true;3936;yellow;false;3208;green;true;2730;yellow;true;4223;yellow;false;1344;green;true;1568;yellow;false;1784;yellow;true;5200;red;false;1216;black;true;2223;yellow;true;1929;green;true;2023;yellow;true;2874;red;false;3726;yellow;true;3623;red;true;1649;green;true;2231;yellow;false;1440;green;true;22359;red;true;5879;green;true;2168;red;false;4816;red;true;4351;yellow;true;11568;red;true;3663;black;true;3240;yellow;true;1496;black;true;16583;yellow;false;4416;yellow;true;3727;green;true;1528;black;true;14367;green;true;3560;yellow;false;1840;black;true;9911;yellow;true;5696;red;true;10823;yellow;true;2632;red;true;3256;black;true;1952;green;true;3335;red;true;3512;yellow;true;8704;yellow;false;1767;green;true;2208;black;true;2176;green;true;2904;yellow;true;2640;red;true;2447;yellow;true;1248;green;true;2288;red;true;1488;green;true;19895;yellow;true;6111;red;true;1328;green;true;4584;red;true;1720;yellow;true;1944;red;true;1200;black;true;3719;yellow;true;1304;green;true;3304;yellow;true;3072;red;false;3048;yellow;true;3807;red;true;1;6;6;2;4;3;2;4;2;5;2;2;6;3;3;3;5;2;4;4;5;4;2;6;6;2;3;2;3;1;1;5;2;2;1;6;2;3;3;5;2;2;2;3;3;5;3;6;1;3;1;4;466415;negative
47;F;26;3;1;1;1;3;1;2;1;2;2;1;3;1;4;1;4;4;1;3;1;60222;b;96272;b;11998;green;true;25068;yellow;false;9254;green;true;12399;red;true;5166;green;true;8495;yellow;true;16389;red;true;8935;yellow;true;8854;red;true;28196;black;true;15373;yellow;true;7927;black;true;25004;yellow;false;9246;yellow;true;4520;green;true;5871;black;true;4215;green;true;23388;yellow;false;5119;black;true;9860;yellow;true;22910;red;true;6335;yellow;true;18638;red;true;4952;black;true;2152;green;true;13047;red;true;6935;yellow;true;8039;red;true;8368;yellow;false;19646;black;true;3384;green;true;27861;yellow;true;4496;red;true;2848;yellow;true;10887;green;true;3951;red;true;4048;green;true;9423;yellow;true;3432;red;true;3855;green;true;13703;red;true;3896;yellow;true;8775;red;false;9983;black;true;6760;yellow;true;2768;green;true;12431;yellow;true;60090;red;false;6152;yellow;true;6247;red;true;2385;green;true;7679;red;true;5039;green;true;13759;red;true;3448;green;true;11247;red;false;4663;red;true;4704;yellow;true;10583;red;true;13351;black;true;7295;yellow;true;8591;black;true;14223;yellow;false;4536;yellow;true;4791;green;true;3528;black;true;3904;green;true;30621;yellow;false;2896;black;true;4208;yellow;true;7279;red;true;6399;yellow;true;7008;red;true;4121;black;true;4479;green;true;11504;red;true;113563;yellow;true;13128;red;true;4167;yellow;false;12920;black;true;2504;green;true;6975;yellow;true;3504;red;true;8400;yellow;true;6488;green;true;3848;red;true;3303;green;true;15408;yellow;true;11215;red;true;3064;green;true;7016;red;true;4008;yellow;true;5976;red;true;4583;black;true;6800;yellow;true;8272;green;true;15351;yellow;true;30855;red;false;4568;yellow;true;9271;red;true;4;3;4;3;3;4;3;2;2;3;3;4;6;4;4;4;4;4;4;3;5;3;4;4;4;3;4;4;4;4;4;4;4;4;4;2;4;4;4;4;3;4;5;3;4;4;4;3;4;4;3;3;651795;positive
37;M;17;3;1;2;1;4;3;1;1;2;4;2;3;1;2;2;3;4;1;4;1;8447;b;4943;b;7336;green;true;13214;red;true;7199;green;true;4856;red;true;2488;green;true;1447;red;false;7192;red;true;3927;yellow;true;8152;red;true;10007;black;true;14382;yellow;true;1728;black;true;14974;yellow;false;5880;yellow;true;4639;green;true;3096;black;true;6359;green;true;4712;yellow;false;8935;black;true;2848;yellow;true;3999;yellow;false;7952;yellow;true;3743;yellow;false;10295;black;true;12119;green;true;7488;yellow;false;247;yellow;true;9911;yellow;false;4272;yellow;false;1823;black;true;11814;green;true;2032;yellow;true;5855;red;true;6824;yellow;true;3623;green;true;8559;yellow;false;11087;green;true;2592;yellow;true;16950;red;true;12647;green;true;3600;red;true;4463;yellow;true;4904;red;false;2071;black;true;4264;yellow;true;5935;green;true;2152;yellow;true;3088;red;false;2696;yellow;true;3399;red;true;7519;green;true;6048;red;true;4015;green;true;2304;red;true;14727;green;true;3351;red;false;6216;red;true;5511;yellow;true;7615;red;true;8752;black;true;8287;yellow;true;2303;black;true;4640;yellow;false;3730;yellow;true;3623;green;true;1936;black;true;4800;green;true;5520;yellow;false;3959;black;true;2960;yellow;true;3048;red;true;8368;yellow;true;2864;red;true;6919;black;true;23303;green;true;3960;red;true;6480;yellow;true;5408;red;true;5207;yellow;false;2961;black;true;4879;green;true;1856;yellow;true;3392;red;true;5016;yellow;true;2495;green;true;3656;red;true;8768;green;true;3352;yellow;true;2080;red;true;2896;green;true;4344;red;true;5399;yellow;true;2984;red;true;2384;black;true;21215;yellow;true;2936;green;true;1992;yellow;true;4855;red;false;2616;yellow;true;1416;red;true;6;6;6;6;2;5;5;5;4;4;3;5;2;5;3;5;4;4;4;5;2;5;2;5;5;3;4;5;4;3;3;4;3;5;1;4;4;3;5;2;5;4;5;2;5;4;5;6;5;5;5;1;202928;negative
39;M;7;1;2;3;2;2;1;1;1;2;2;2;3;1;4;2;3;4;2;4;2;63162;a;64561;a;17063;green;true;14302;red;true;9151;green;true;10535;red;true;6056;green;true;13431;red;false;17462;red;true;9919;red;false;10311;red;true;17614;red;false;17655;red;false;9279;black;true;9402;red;true;5887;red;false;20551;green;true;3871;black;true;7016;green;true;7287;red;true;7032;black;true;13535;red;false;9551;red;true;10487;red;false;17951;red;true;3656;black;true;9695;green;true;9903;red;true;7280;red;false;7487;red;true;18487;yellow;false;1792;black;true;15319;green;true;11543;yellow;true;18462;red;true;7912;red;false;4487;red;false;5648;red;true;5368;green;true;7759;red;false;8391;red;true;3632;green;true;6151;red;true;5504;red;false;4032;red;false;2720;black;true;4303;red;false;9904;green;true;5439;yellow;true;6464;red;false;15814;red;false;6480;red;true;61628;green;true;4695;yellow;false;4240;green;true;7184;yellow;false;8335;green;true;4519;red;false;4912;red;true;9471;yellow;true;9279;red;true;13256;black;true;7959;yellow;true;5839;black;true;6821;red;true;4631;yellow;true;12095;green;true;2248;black;true;6640;green;true;5735;yellow;false;2296;black;true;2984;yellow;true;7951;yellow;false;6232;yellow;true;16231;yellow;false;2296;black;true;3344;green;true;15711;red;true;5639;yellow;true;14167;red;true;4904;yellow;false;2072;black;true;8767;green;true;3920;yellow;true;12863;yellow;false;7184;yellow;true;2327;green;true;15199;yellow;false;2216;green;true;2830;yellow;true;8649;yellow;false;2856;green;true;6192;yellow;false;4319;yellow;true;6512;red;true;1960;black;true;6239;yellow;true;2848;green;true;4640;yellow;true;7167;red;false;7152;yellow;true;8456;yellow;false;4;3;6;6;2;3;4;4;6;5;3;6;3;6;2;3;5;5;3;5;3;4;4;5;2;5;2;5;3;5;4;5;5;6;3;3;3;4;3;4;3;4;6;3;4;3;6;5;6;5;4;3;43486;negative
43;M;20;1;1;2;2;4;1;1;1;4;4;1;4;1;5;1;4;4;1;5;1;63764;a;21367;a;10919;green;true;19487;yellow;false;7015;green;true;16751;yellow;false;3272;green;true;15791;red;false;13551;yellow;false;11527;yellow;true;10432;yellow;false;16607;black;true;9263;yellow;true;5496;black;true;14479;yellow;false;4407;yellow;true;4200;green;true;4616;black;true;2288;green;true;8079;yellow;false;3240;black;true;7408;yellow;true;3599;yellow;false;4184;yellow;true;5368;yellow;false;3951;black;true;2496;green;true;12168;yellow;false;2887;yellow;true;3200;yellow;false;14671;green;true;2016;black;true;8320;green;true;3151;yellow;true;4296;yellow;false;6600;yellow;true;4503;green;true;6480;yellow;false;4784;green;true;4727;yellow;true;4832;yellow;false;7487;green;true;3392;yellow;false;5736;yellow;true;2976;yellow;false;2192;black;true;7647;yellow;true;2016;green;true;3784;yellow;true;8663;yellow;true;4632;yellow;true;8687;yellow;false;4168;green;true;7648;red;true;3871;green;true;4712;yellow;false;2128;green;true;2544;yellow;true;8511;red;true;3112;yellow;true;16103;yellow;false;3048;black;true;3223;yellow;true;2672;black;true;11671;yellow;false;1920;yellow;true;2544;green;true;1752;black;true;4312;green;true;2312;yellow;false;2440;black;true;3863;yellow;true;6200;yellow;false;2960;yellow;true;3800;yellow;false;1951;black;true;4192;green;true;10143;red;true;7760;yellow;true;5232;yellow;false;7303;green;true;1456;black;true;9040;green;true;6303;yellow;true;7456;yellow;false;4639;yellow;true;2344;green;true;9008;red;true;5207;green;true;2688;yellow;true;11879;yellow;false;2024;green;true;4400;yellow;false;3624;yellow;true;2336;yellow;false;1543;black;true;5216;yellow;true;2544;green;true;2512;yellow;true;7647;yellow;true;2992;yellow;true;4880;red;true;6;4;5;5;2;3;4;4;2;4;3;4;5;5;5;5;5;4;5;5;5;5;5;5;6;4;6;4;5;5;4;3;3;4;3;2;4;3;5;3;4;3;4;2;5;3;5;2;5;4;4;3;367401;negative
41;M;20;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;1;2;1;50150;b;52245;a;16015;green;true;26695;red;true;7336;green;true;28214;red;true;4072;green;true;11984;red;false;17911;red;true;11751;yellow;true;7552;red;true;22703;black;true;16935;yellow;true;16071;black;true;6320;red;true;26799;yellow;true;6991;green;true;3808;black;true;4592;green;true;19903;yellow;false;4416;black;true;20887;green;false;13375;red;true;14495;yellow;true;2056;red;true;1824;black;true;2480;green;true;4216;red;true;4008;yellow;true;6671;red;true;5904;green;true;3384;black;true;6576;green;true;3743;yellow;true;5400;red;true;8832;yellow;true;2872;green;true;3416;red;true;4543;green;true;12304;yellow;true;22975;red;true;1791;green;true;9048;red;true;10344;yellow;true;2647;red;false;1392;black;true;8248;yellow;true;1896;green;true;5728;yellow;true;4711;red;false;12720;yellow;true;2544;red;true;3424;green;true;2647;red;true;4264;green;true;2172;red;true;3924;green;true;3480;red;false;6031;red;true;11800;yellow;true;1976;red;true;8151;black;true;14464;yellow;true;1560;black;true;1168;red;true;7167;yellow;true;1880;green;true;1304;black;true;1968;green;true;20695;yellow;false;1168;black;true;3888;yellow;true;1816;red;true;11415;yellow;true;2960;red;true;1512;black;true;1592;green;true;9240;red;true;12191;yellow;true;4784;red;true;2536;green;true;3591;black;true;2488;green;true;41;green;false;1807;red;true;2864;yellow;true;1096;green;true;3344;red;true;3576;green;true;2824;yellow;true;5087;red;true;10824;green;true;2264;red;true;2600;yellow;true;2591;red;true;1240;black;true;4864;yellow;true;3792;green;true;4088;green;false;2904;red;false;7159;green;false;1648;red;true;3;5;6;4;3;6;5;4;3;4;4;4;4;4;4;4;4;3;5;4;4;4;3;4;4;4;4;4;4;4;3;4;4;4;3;3;3;4;4;4;3;3;4;5;4;3;4;3;4;3;3;2;761605;positive
50;M;17;2;3;1;2;1;1;2;4;3;4;3;2;2;3;1;4;4;1;2;2;6287;b;10087;b;3000;green;true;3303;red;true;2152;green;true;1367;yellow;false;1257;green;true;1663;red;false;2352;yellow;false;1704;yellow;true;2687;yellow;false;1712;black;true;1376;yellow;true;1200;black;true;2880;yellow;false;1360;yellow;true;1231;green;true;1096;yellow;false;4208;green;true;1656;red;true;1279;black;true;1672;red;false;2576;yellow;false;1840;yellow;true;4384;yellow;false;1255;black;true;1760;green;true;1648;red;true;1080;yellow;true;2119;yellow;false;2029;green;true;1579;black;true;3368;green;true;984;yellow;true;1287;red;true;881;yellow;true;2431;green;true;1720;green;false;5815;yellow;false;3016;yellow;true;4927;red;true;3400;green;true;2240;red;true;3688;red;false;1927;red;false;1328;black;true;2344;yellow;true;2504;green;true;2175;yellow;true;2576;red;false;1632;yellow;true;1504;red;true;2607;green;true;1888;black;false;3704;green;true;2016;yellow;false;1584;green;true;1679;red;false;1856;yellow;false;3223;yellow;true;2040;red;true;1440;black;true;2280;yellow;true;1248;black;true;1327;yellow;false;1201;yellow;true;1527;green;true;1680;black;true;1200;yellow;false;1048;red;true;1360;black;true;1328;yellow;true;3753;red;true;2943;yellow;true;1560;red;true;1600;black;true;1440;green;true;1936;red;true;1264;yellow;true;2760;red;true;1839;yellow;false;1224;black;true;1521;green;true;2768;yellow;true;1279;red;true;1281;red;false;2055;green;true;1576;red;true;1840;green;true;1600;yellow;true;1664;red;true;1632;green;true;2352;yellow;false;3552;yellow;true;1192;red;true;1312;black;true;1511;yellow;true;1608;green;true;1240;yellow;true;1576;red;false;1664;yellow;true;1280;red;true;3;3;5;4;2;4;2;4;3;4;2;4;3;2;4;5;2;4;5;3;5;3;4;3;6;3;6;2;4;5;1;5;3;4;2;3;2;4;4;4;2;3;2;4;4;5;6;3;5;4;3;5;645067;negative
42;F;20;2;4;1;3;2;2;2;2;1;1;3;3;2;2;3;2;2;2;2;3;85675;b;131641;b;9088;green;true;15159;red;true;22415;green;true;12167;red;true;11295;green;true;10704;red;false;28910;red;true;59293;yellow;true;51989;red;true;77516;black;true;11239;yellow;true;6720;black;true;9304;red;true;15135;yellow;true;11007;green;true;4976;black;true;5776;green;true;28246;yellow;false;3024;black;true;5808;yellow;true;5919;red;true;9392;yellow;true;6767;red;true;5120;black;true;4136;green;true;12831;red;true;5872;yellow;true;4576;red;true;5208;green;true;4247;black;true;3456;green;true;5680;yellow;true;4039;red;true;4576;yellow;true;4392;green;true;4296;red;true;5352;green;true;23406;yellow;true;5632;red;true;6728;green;true;3831;red;true;8752;yellow;true;5095;red;false;3152;black;true;4728;yellow;true;2504;green;true;5000;yellow;true;4471;red;false;7336;yellow;true;3552;red;true;6320;green;true;7767;yellow;false;10440;green;true;4199;red;true;2434;green;true;4503;red;false;3808;red;true;5000;yellow;true;6624;red;true;2032;black;true;5616;yellow;true;2064;black;true;6984;red;true;3664;yellow;true;17232;green;true;4216;black;true;2936;green;true;53904;green;false;2295;black;true;4079;yellow;true;5665;red;true;5471;yellow;true;11704;red;true;1584;black;true;5864;green;true;3440;red;true;3568;yellow;true;10120;red;true;4688;green;true;5880;black;true;2216;green;true;11520;yellow;true;4440;red;true;4384;yellow;true;5536;green;true;2416;red;true;3784;green;true;4064;yellow;true;4055;red;true;2865;green;true;3000;red;true;7424;yellow;true;4136;red;true;3208;black;true;5447;yellow;true;2896;green;true;3824;yellow;true;1720;red;false;3416;yellow;true;5904;red;true;6;5;5;5;3;2;6;5;5;4;2;5;3;5;1;4;3;4;4;4;4;4;3;4;2;5;4;4;4;3;4;3;3;4;2;4;3;4;4;5;3;3;4;3;4;3;5;2;4;4;4;3;403032;negative
28;M;5;4;2;3;2;4;1;1;1;4;4;2;3;2;2;1;3;4;2;4;1;38246;a;30079;b;20071;yellow;false;8080;red;true;6064;yellow;false;7047;red;true;4712;green;true;6056;red;false;5672;red;true;8703;yellow;true;7128;red;true;4872;black;true;8439;green;false;4456;black;true;15984;yellow;false;4575;yellow;true;3688;green;true;2904;black;true;4416;green;true;5240;green;false;4511;black;true;4344;yellow;true;7272;yellow;false;8416;yellow;true;3160;yellow;false;2679;black;true;5904;yellow;false;4256;red;true;4112;yellow;true;3336;red;true;4280;yellow;false;6295;black;true;6880;yellow;false;3208;yellow;true;1824;green;false;1816;green;false;2080;green;true;3312;yellow;false;2143;green;true;3632;yellow;true;3376;yellow;false;4368;green;true;2320;green;false;4192;green;false;4247;yellow;false;2856;black;true;2912;yellow;true;2296;yellow;false;2800;yellow;true;2288;red;false;1904;yellow;true;6096;green;false;1544;green;true;5623;red;true;4744;green;true;2208;yellow;false;2072;green;true;2256;red;false;6480;red;true;3335;red;false;2152;red;true;2352;red;false;4944;yellow;true;2032;black;true;4456;yellow;false;4088;green;false;1968;green;true;2895;black;true;1832;green;true;1952;green;false;1888;black;true;2832;yellow;true;3104;yellow;false;4048;green;false;3008;yellow;false;3719;black;true;26151;green;true;1496;yellow;false;1648;yellow;true;2368;yellow;false;1496;green;true;2056;black;true;2840;yellow;false;3352;yellow;true;1472;green;false;2632;yellow;true;1408;green;true;2847;yellow;false;2088;green;true;1432;yellow;true;1928;yellow;false;1680;green;true;1744;yellow;false;3152;yellow;true;2104;red;true;2288;black;true;2872;yellow;true;2000;green;true;1887;yellow;true;1392;red;false;2360;yellow;true;3504;yellow;false;5;4;6;6;1;2;5;4;6;6;2;6;2;4;4;3;2;3;2;5;3;4;2;2;4;4;2;3;5;4;4;2;5;2;5;3;4;4;3;4;4;2;3;3;5;3;1;5;5;5;6;1;161448;positive
